voc ,dist ,date 
http://id.loc.gov/vocabulary/relators ,https://lov.linkeddata.es/dataset/lov/vocabs/mrel/versions/2014-06-03.n3 ,2014-06-03
http://www.w3.org/2007/05/powder-s ,https://lov.linkeddata.es/dataset/lov/vocabs/wdrs/versions/2010-11-08.n3 ,2010-11-08
http://purl.org/spar/pro ,https://lov.linkeddata.es/dataset/lov/vocabs/pro/versions/2012-04-30.n3 ,2012-04-30
http://purl.org/dsnotify/vocab/eventset/ ,https://lov.linkeddata.es/dataset/lov/vocabs/dsn/versions/2013-11-29.n3 ,2013-11-29
http://purl.org/oslo/ns/localgov ,https://lov.linkeddata.es/dataset/lov/vocabs/oslo/versions/2014-05-30.n3 ,2014-05-30
http://www.w3.org/ns/earl ,https://lov.linkeddata.es/dataset/lov/vocabs/earl/versions/2007-03-23.n3 ,2007-03-23
http://purl.org/ontology/co/core# ,https://lov.linkeddata.es/dataset/lov/vocabs/co/versions/2010-07-20.n3 ,2010-07-20
http://purl.org/ontology/co/core# ,https://lov.linkeddata.es/dataset/lov/vocabs/co/versions/2010-07-24.n3 ,2010-07-24
http://purl.org/ontology/co/core# ,https://lov.linkeddata.es/dataset/lov/vocabs/co/versions/2010-09-13.n3 ,2010-09-13
http://purl.org/ontology/co/core# ,https://lov.linkeddata.es/dataset/lov/vocabs/co/versions/2010-07-09.n3 ,2010-07-09
http://purl.org/linked-data/sdmx ,https://lov.linkeddata.es/dataset/lov/vocabs/sdmx/versions/2010-07-22.n3 ,2010-07-22
http://www.bbc.co.uk/ontologies/sport ,https://lov.linkeddata.es/dataset/lov/vocabs/sport/versions/2015-04-09.n3 ,2015-04-09
http://www.bbc.co.uk/ontologies/sport ,https://lov.linkeddata.es/dataset/lov/vocabs/sport/versions/2016-01-01.n3 ,2016-01-01
http://www.bbc.co.uk/ontologies/sport ,https://lov.linkeddata.es/dataset/lov/vocabs/sport/versions/2011-02-17.n3 ,2011-02-17
http://www.bbc.co.uk/ontologies/sport ,https://lov.linkeddata.es/dataset/lov/vocabs/sport/versions/2014-09-16.n3 ,2014-09-16
http://www.bbc.co.uk/ontologies/sport ,https://lov.linkeddata.es/dataset/lov/vocabs/sport/versions/2014-02-20.n3 ,2014-02-20
http://www.bbc.co.uk/ontologies/sport ,https://lov.linkeddata.es/dataset/lov/vocabs/sport/versions/2014-03-27.n3 ,2014-03-27
http://www.bbc.co.uk/ontologies/sport ,https://lov.linkeddata.es/dataset/lov/vocabs/sport/versions/2015-02-09.n3 ,2015-02-09
https://raw.githubusercontent.com/airs-linked-data/lov/latest/src/airs_vocabulary.ttl# ,https://lov.linkeddata.es/dataset/lov/vocabs/airs/versions/2014-08-12.n3 ,2014-08-12
http://purl.org/net/tsn# ,https://lov.linkeddata.es/dataset/lov/vocabs/tsn/versions/2017-01-31.n3 ,2017-01-31
http://delicias.dia.fi.upm.es/ontologies/ObjectWithStates.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/obws/versions/2016-04-15.n3 ,2016-04-15
http://def.seegrid.csiro.au/isotc211/iso19156/2011/observation ,https://lov.linkeddata.es/dataset/lov/vocabs/om/versions/2014-06-19.n3 ,2014-06-19
http://spitfire-project.eu/ontology/ns ,https://lov.linkeddata.es/dataset/lov/vocabs/spt/versions/2013-03-01.n3 ,2013-03-01
http://code-research.eu/ontology/visual-analytics ,https://lov.linkeddata.es/dataset/lov/vocabs/va/versions/2014-03-24.n3 ,2014-03-24
http://spitfire-project.eu/ontology/ns ,https://lov.linkeddata.es/dataset/lov/vocabs/spt/versions/2012-04-30.n3 ,2012-04-30
http://www.observedchange.com/tisc/ns# ,https://lov.linkeddata.es/dataset/lov/vocabs/tisc/versions/2014-06-07.n3 ,2014-06-07
http://www.w3.org/ns/earl ,https://lov.linkeddata.es/dataset/lov/vocabs/earl/versions/2009-10-29.n3 ,2009-10-29
http://purl.org/spar/datacite ,https://lov.linkeddata.es/dataset/lov/vocabs/dcite/versions/2012-07-18.n3 ,2012-07-18
http://purl.org/spar/datacite ,https://lov.linkeddata.es/dataset/lov/vocabs/dcite/versions/2012-07-09.n3 ,2012-07-09
http://purl.org/spar/datacite ,https://lov.linkeddata.es/dataset/lov/vocabs/dcite/versions/2013-03-23.n3 ,2013-03-23
http://purl.org/spar/datacite ,https://lov.linkeddata.es/dataset/lov/vocabs/dcite/versions/2011-05-11.n3 ,2011-05-11
http://purl.org/spar/datacite ,https://lov.linkeddata.es/dataset/lov/vocabs/dcite/versions/2014-05-21.n3 ,2014-05-21
http://purl.org/spar/datacite ,https://lov.linkeddata.es/dataset/lov/vocabs/dcite/versions/2013-05-11.n3 ,2013-05-11
http://purl.org/spar/datacite ,https://lov.linkeddata.es/dataset/lov/vocabs/dcite/versions/2012-07-05.n3 ,2012-07-05
http://d-nb.info/standards/elementset/agrelon ,https://lov.linkeddata.es/dataset/lov/vocabs/agrelon/versions/2011-06-30.n3 ,2011-06-30
http://www.w3.org/2003/06/sw-vocab-status/ns ,https://lov.linkeddata.es/dataset/lov/vocabs/vs/versions/2011-12-12.n3 ,2011-12-12
http://www.disit.org/km4city/schema ,https://lov.linkeddata.es/dataset/lov/vocabs/km4c/versions/2015-07-28.n3 ,2015-07-28
http://purl.org/net/lio ,https://lov.linkeddata.es/dataset/lov/vocabs/lio/versions/2014-02-22.n3 ,2014-02-22
http://xmlns.com/foaf/0.1/ ,https://lov.linkeddata.es/dataset/lov/vocabs/foaf/versions/2007-05-24.n3 ,2007-05-24
http://rhizomik.net/ontologies/copyrightonto.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/cro/versions/2006-01-15.n3 ,2006-01-15
http://linkeddata.finki.ukim.mk/lod/ontology/cfrl# ,https://lov.linkeddata.es/dataset/lov/vocabs/cfrl/versions/2014-09-01.n3 ,2014-09-01
http://purl.org/pav/ ,https://lov.linkeddata.es/dataset/lov/vocabs/pav/versions/2013-08-30.n3 ,2013-08-30
http://www.w3.org/ns/org# ,https://lov.linkeddata.es/dataset/lov/vocabs/org/versions/2013-12-16.n3 ,2013-12-16
https://w3id.org/seas/BatteryOntology ,https://lov.linkeddata.es/dataset/lov/vocabs/seasb/versions/2016-10-30.n3 ,2016-10-30
http://www.geonames.org/ontology ,https://lov.linkeddata.es/dataset/lov/vocabs/gn/versions/2010-09-22.n3 ,2010-09-22
http://vocab.sti2.at/vrank ,https://lov.linkeddata.es/dataset/lov/vocabs/vrank/versions/2014-06-10.n3 ,2014-06-10
http://id.loc.gov/ontologies/bibframe/ ,https://lov.linkeddata.es/dataset/lov/vocabs/bf/versions/2014-12-10.n3 ,2014-12-10
http://purl.org/cwmo/# ,https://lov.linkeddata.es/dataset/lov/vocabs/cwmo/versions/2017-02-16.n3 ,2017-02-16
http://www.loc.gov/premis/rdf/v1 ,https://lov.linkeddata.es/dataset/lov/vocabs/premis/versions/2011-10-12.n3 ,2011-10-12
http://spi-fm.uca.es/spdef/models/genericTools/wikim/1.0 ,https://lov.linkeddata.es/dataset/lov/vocabs/wikim/versions/2013-12-15.n3 ,2013-12-15
http://moat-project.org/ns# ,https://lov.linkeddata.es/dataset/lov/vocabs/moat/versions/2008-01-15.n3 ,2008-01-15
http://purl.org/ontology/wo/core# ,https://lov.linkeddata.es/dataset/lov/vocabs/wo/versions/2010-09-14.n3 ,2010-09-14
http://d-nb.info/standards/elementset/gnd# ,https://lov.linkeddata.es/dataset/lov/vocabs/gndo/versions/2014-09-16.n3 ,2014-09-16
https://w3id.org/seas/ ,https://lov.linkeddata.es/dataset/lov/vocabs/seas/versions/2015-01-24.n3 ,2015-01-24
http://www.cidoc-crm.org/cidoc-crm/ ,https://lov.linkeddata.es/dataset/lov/vocabs/crm/versions/2012-12-17.n3 ,2012-12-17
http://purl.org/vocab/lifecycle/schema ,https://lov.linkeddata.es/dataset/lov/vocabs/lcy/versions/2008-06-03.n3 ,2008-06-03
http://www.w3.org/2006/03/test-description ,https://lov.linkeddata.es/dataset/lov/vocabs/test/versions/2005-09-14.n3 ,2005-09-14
http://purl.org/onto-ocds/ocds ,https://lov.linkeddata.es/dataset/lov/vocabs/ocds/versions/2018-07-03.n3 ,2018-07-03
http://purl.org/vocab/vann/ ,https://lov.linkeddata.es/dataset/lov/vocabs/vann/versions/2010-06-07.n3 ,2010-06-07
http://voag.linkedmodel.org/schema/voag ,https://lov.linkeddata.es/dataset/lov/vocabs/voag/versions/2011-06-12.n3 ,2011-06-12
http://promsns.org/def/agr ,https://lov.linkeddata.es/dataset/lov/vocabs/agr/versions/2017-10-09.n3 ,2017-10-09
http://purl.org/vocab/relationship/ ,https://lov.linkeddata.es/dataset/lov/vocabs/rel/versions/2010-04-19.n3 ,2010-04-19
http://purl.uniprot.org/core/ ,https://lov.linkeddata.es/dataset/lov/vocabs/uniprot/versions/2012-10-03.n3 ,2012-10-03
http://dati.camera.it/ocd/ ,https://lov.linkeddata.es/dataset/lov/vocabs/ocd/versions/2013-05-02.n3 ,2013-05-02
http://www.linkedmodel.org/schema/vaem ,https://lov.linkeddata.es/dataset/lov/vocabs/vaem/versions/2011-06-29.n3 ,2011-06-29
http://purl.org/coo/ns# ,https://lov.linkeddata.es/dataset/lov/vocabs/coo/versions/2010-10-12.n3 ,2010-10-12
http://purl.org/ipo/core ,https://lov.linkeddata.es/dataset/lov/vocabs/ipo/versions/2014-11-21.n3 ,2014-11-21
http://purl.org/ipo/core ,https://lov.linkeddata.es/dataset/lov/vocabs/ipo/versions/2015-07-30.n3 ,2015-07-30
http://purl.org/ipo/core ,https://lov.linkeddata.es/dataset/lov/vocabs/ipo/versions/2015-06-26.n3 ,2015-06-26
http://purl.org/net/ns/ex ,https://lov.linkeddata.es/dataset/lov/vocabs/ex/versions/2007-12-13.n3 ,2007-12-13
http://cookingbigdata.com/linkeddata/ccsla ,https://lov.linkeddata.es/dataset/lov/vocabs/ccsla/versions/2018-05-23.n3 ,2018-05-23
http://purl.org/linked-data/sdmx/2009/dimension ,https://lov.linkeddata.es/dataset/lov/vocabs/sdmx-dimension/versions/2010-07-22.n3 ,2010-07-22
http://purl.org/linkingyou/ ,https://lov.linkeddata.es/dataset/lov/vocabs/lyou/versions/2012-12-01.n3 ,2012-12-01
http://vocab.getty.edu/ontology ,https://lov.linkeddata.es/dataset/lov/vocabs/gvp/versions/2014-08-19.n3 ,2014-08-19
http://vocab.getty.edu/ontology ,https://lov.linkeddata.es/dataset/lov/vocabs/gvp/versions/2015-03-25.n3 ,2015-03-25
http://www.w3.org/2004/09/fresnel ,https://lov.linkeddata.es/dataset/lov/vocabs/fresnel/versions/2015-01-11.n3 ,2015-01-11
http://www.w3.org/2004/09/fresnel ,https://lov.linkeddata.es/dataset/lov/vocabs/fresnel/versions/2005-07-25.n3 ,2005-07-25
http://www.geonames.org/ontology ,https://lov.linkeddata.es/dataset/lov/vocabs/gn/versions/2006-10-05.n3 ,2006-10-05
http://contextus.net/ontology/ontomedia/ext/common/being# ,https://lov.linkeddata.es/dataset/lov/vocabs/being/versions/2005-05-11.n3 ,2005-05-11
http://purl.org/spar/cito ,https://lov.linkeddata.es/dataset/lov/vocabs/cito/versions/2011-12-09.n3 ,2011-12-09
http://data.lirmm.fr/ontologies/food ,https://lov.linkeddata.es/dataset/lov/vocabs/food/versions/2013-09-24.n3 ,2013-09-24
http://data.lirmm.fr/ontologies/food ,https://lov.linkeddata.es/dataset/lov/vocabs/food/versions/2013-04-27.n3 ,2013-04-27
http://data.lirmm.fr/ontologies/food ,https://lov.linkeddata.es/dataset/lov/vocabs/food/versions/2012-11-22.n3 ,2012-11-22
http://data.lirmm.fr/ontologies/food ,https://lov.linkeddata.es/dataset/lov/vocabs/food/versions/2013-02-23.n3 ,2013-02-23
http://data.lirmm.fr/ontologies/food ,https://lov.linkeddata.es/dataset/lov/vocabs/food/versions/2013-06-23.n3 ,2013-06-23
http://data.lirmm.fr/ontologies/food ,https://lov.linkeddata.es/dataset/lov/vocabs/food/versions/2013-06-14.n3 ,2013-06-14
https://w3id.org/bot ,https://lov.linkeddata.es/dataset/lov/vocabs/bto/versions/2017-10-27.n3 ,2017-10-27
http://data.totl.net/game/ ,https://lov.linkeddata.es/dataset/lov/vocabs/game/versions/2014-02-17.n3 ,2014-02-17
https://vocab.eccenca.com/pubsub/ ,https://lov.linkeddata.es/dataset/lov/vocabs/pubsub/versions/2016-07-12.n3 ,2016-07-12
http://www.ontologydesignpatterns.org/cp/owl/situation.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/situ/versions/2009-06-11.n3 ,2009-06-11
http://www.ontologydesignpatterns.org/cp/owl/situation.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/situ/versions/2011-01-30.n3 ,2011-01-30
http://schema.org/ ,https://lov.linkeddata.es/dataset/lov/vocabs/schema/versions/2015-02-04.n3 ,2015-02-04
http://def.seegrid.csiro.au/isotc211/iso19107/2003/geometry ,https://lov.linkeddata.es/dataset/lov/vocabs/gm/versions/2012-07-24.n3 ,2012-07-24
http://def.seegrid.csiro.au/isotc211/iso19107/2003/geometry ,https://lov.linkeddata.es/dataset/lov/vocabs/gm/versions/2013-11-14.n3 ,2013-11-14
http://reegle.info/schema ,https://lov.linkeddata.es/dataset/lov/vocabs/reegle/versions/2012-11-06.n3 ,2012-11-06
http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-modelling.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/lswmo/versions/2014-05-01.n3 ,2014-05-01
http://www.holygoat.co.uk/owl/redwood/0.1/tags/ ,https://lov.linkeddata.es/dataset/lov/vocabs/tag/versions/2005-12-21.n3 ,2005-12-21
http://purl.oclc.org/NET/ssnx/meteo/aws ,https://lov.linkeddata.es/dataset/lov/vocabs/aws/versions/2011-06-20.n3 ,2011-06-20
http://paul.staroch.name/thesis/SmartHomeWeather.owl# ,https://lov.linkeddata.es/dataset/lov/vocabs/shw/versions/2014-03-23.n3 ,2014-03-23
http://swa.cefriel.it/ontologies/botdcat-ap ,https://lov.linkeddata.es/dataset/lov/vocabs/bot/versions/2017-04-01.n3 ,2017-04-01
http://www.w3.org/ns/org# ,https://lov.linkeddata.es/dataset/lov/vocabs/org/versions/2010-10-08.n3 ,2010-10-08
http://xmlns.com/foaf/0.1/ ,https://lov.linkeddata.es/dataset/lov/vocabs/foaf/versions/2009-12-15.n3 ,2009-12-15
http://www.w3.org/2006/time ,https://lov.linkeddata.es/dataset/lov/vocabs/time/versions/2017-04-06.n3 ,2017-04-06
http://data.lirmm.fr/ontologies/oan ,https://lov.linkeddata.es/dataset/lov/vocabs/oan/versions/2012-04-25.n3 ,2012-04-25
http://semanticweb.cs.vu.nl/2009/11/sem/ ,https://lov.linkeddata.es/dataset/lov/vocabs/sem/versions/2009-11-30.n3 ,2009-11-30
http://purl.org/configurationontology ,https://lov.linkeddata.es/dataset/lov/vocabs/cold/versions/2013-06-06.n3 ,2013-06-06
http://www.linkedmodel.org/schema/vaem ,https://lov.linkeddata.es/dataset/lov/vocabs/vaem/versions/2013-08-28.n3 ,2013-08-28
http://ns.bergnet.org/tac/0.1/triple-access-control ,https://lov.linkeddata.es/dataset/lov/vocabs/tac/versions/2011-09-15.n3 ,2011-09-15
http://purl.org/net/lio ,https://lov.linkeddata.es/dataset/lov/vocabs/lio/versions/2014-05-16.n3 ,2014-05-16
http://data.ordnancesurvey.co.uk/ontology/admingeo/ ,https://lov.linkeddata.es/dataset/lov/vocabs/osadm/versions/2010-04-01.n3 ,2010-04-01
http://def.seegrid.csiro.au/isotc211/iso19103/2005/basic ,https://lov.linkeddata.es/dataset/lov/vocabs/basic/versions/2012-07-24.n3 ,2012-07-24
http://def.seegrid.csiro.au/isotc211/iso19103/2005/basic ,https://lov.linkeddata.es/dataset/lov/vocabs/basic/versions/2013-11-14.n3 ,2013-11-14
http://www.bbc.co.uk/ontologies/coreconcepts ,https://lov.linkeddata.es/dataset/lov/vocabs/bbccore/versions/2012-12-01.n3 ,2012-12-01
http://purl.org/lobid/lv ,https://lov.linkeddata.es/dataset/lov/vocabs/lv/versions/2013-10-16.n3 ,2013-10-16
http://purl.org/cld/cdtype/ ,https://lov.linkeddata.es/dataset/lov/vocabs/cdtype/versions/2013-05-10.n3 ,2013-05-10
http://ns.cerise-project.nl/energy/def/cim-smartgrid ,https://lov.linkeddata.es/dataset/lov/vocabs/smg/versions/2014-05-22.n3 ,2014-05-22
http://purl.org/qb4olap/cubes ,https://lov.linkeddata.es/dataset/lov/vocabs/qb4o/versions/2015-07-11.n3 ,2015-07-11
http://www.w3.org/ns/ldp# ,https://lov.linkeddata.es/dataset/lov/vocabs/ldp/versions/2015-02-26.n3 ,2015-02-26
http://purl.org/net/cartCoord# ,https://lov.linkeddata.es/dataset/lov/vocabs/cart/versions/2015-07-03.n3 ,2015-07-03
http://ns.inria.fr/ludo/v1/xapi ,https://lov.linkeddata.es/dataset/lov/vocabs/ludo-xapi/versions/2016-05-12.n3 ,2016-05-12
http://spi-fm.uca.es/spdef/models/genericTools/vmm/1.0 ,https://lov.linkeddata.es/dataset/lov/vocabs/vmm/versions/2013-12-15.n3 ,2013-12-15
http://rhizomik.net/ontologies/copyrightonto.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/cro/versions/2014-06-19.n3 ,2014-06-19
http://kdo.render-project.eu/kdo# ,https://lov.linkeddata.es/dataset/lov/vocabs/kdo/versions/2012-10-03.n3 ,2012-10-03
http://kdo.render-project.eu/kdo# ,https://lov.linkeddata.es/dataset/lov/vocabs/kdo/versions/2014-06-07.n3 ,2014-06-07
http://kdo.render-project.eu/kdo# ,https://lov.linkeddata.es/dataset/lov/vocabs/kdo/versions/2012-05-15.n3 ,2012-05-15
http://purl.org/net/VideoGameOntology ,https://lov.linkeddata.es/dataset/lov/vocabs/vgo/versions/2015-05-05.n3 ,2015-05-05
http://purl.org/vocommons/voaf ,https://lov.linkeddata.es/dataset/lov/vocabs/voaf/versions/2013-04-24.n3 ,2013-04-24
http://def.seegrid.csiro.au/isotc211/iso19108/2002/temporal ,https://lov.linkeddata.es/dataset/lov/vocabs/tm/versions/2012-07-24.n3 ,2012-07-24
http://schema.org/ ,https://lov.linkeddata.es/dataset/lov/vocabs/schema/versions/2012-06-26.n3 ,2012-06-26
http://sparql.cwrc.ca/ontologies/cwrc ,https://lov.linkeddata.es/dataset/lov/vocabs/cwrc/versions/2017-03-18.n3 ,2017-03-18
http://www.bbc.co.uk/ontologies/cms ,https://lov.linkeddata.es/dataset/lov/vocabs/bbccms/versions/2012-12-01.n3 ,2012-12-01
http://simile.mit.edu/2003/10/ontologies/vraCore3# ,https://lov.linkeddata.es/dataset/lov/vocabs/vra/versions/2003-10-14.n3 ,2003-10-14
http://rdf.insee.fr/def/geo ,https://lov.linkeddata.es/dataset/lov/vocabs/igeo/versions/2012-12-21.n3 ,2012-12-21
http://semweb.mmlab.be/ns/odapps ,https://lov.linkeddata.es/dataset/lov/vocabs/odapps/versions/2014-06-16.n3 ,2014-06-16
http://www.w3.org/ns/prov# ,https://lov.linkeddata.es/dataset/lov/vocabs/prov/versions/2014-06-07.n3 ,2014-06-07
http://purl.org/ctic/infraestructuras/localizacion ,https://lov.linkeddata.es/dataset/lov/vocabs/loc/versions/2011-11-05.n3 ,2011-11-05
http://purl.org/ontology/wi/core# ,https://lov.linkeddata.es/dataset/lov/vocabs/wi/versions/2010-09-14.n3 ,2010-09-14
http://www.gsi.dit.upm.es/ontologies/onyx/ns ,https://lov.linkeddata.es/dataset/lov/vocabs/onyx/versions/2013-12-16.n3 ,2013-12-16
http://purl.org/net/po# ,https://lov.linkeddata.es/dataset/lov/vocabs/plo/versions/2014-08-26.n3 ,2014-08-26
http://lemon-model.net/lemon ,https://lov.linkeddata.es/dataset/lov/vocabs/lemon/versions/2012-07-19.n3 ,2012-07-19
http://streamreasoning.org/ontologies/frappe# ,https://lov.linkeddata.es/dataset/lov/vocabs/frappe/versions/2015-04-07.n3 ,2015-04-07
http://www.bbc.co.uk/ontologies/coreconcepts ,https://lov.linkeddata.es/dataset/lov/vocabs/bbccore/versions/2016-05-10.n3 ,2016-05-10
http://linkedscience.org/teach/ns# ,https://lov.linkeddata.es/dataset/lov/vocabs/teach/versions/2013-03-15.n3 ,2013-03-15
http://data.ordnancesurvey.co.uk/ontology/spatialrelations/ ,https://lov.linkeddata.es/dataset/lov/vocabs/osspr/versions/2010-04-01.n3 ,2010-04-01
https://w3id.org/i40/aml ,https://lov.linkeddata.es/dataset/lov/vocabs/aml/versions/2016-03-23.n3 ,2016-03-23
http://purl.org/saws/ontology ,https://lov.linkeddata.es/dataset/lov/vocabs/saws/versions/2012-09-20.n3 ,2012-09-20
http://ns.inria.fr/s4ac/v2 ,https://lov.linkeddata.es/dataset/lov/vocabs/s4ac/versions/2011-06-28.n3 ,2011-06-28
http://www.w3.org/ns/org# ,https://lov.linkeddata.es/dataset/lov/vocabs/org/versions/2012-10-06.n3 ,2012-10-06
http://purl.org/net/provenance/types# ,https://lov.linkeddata.es/dataset/lov/vocabs/prvt/versions/2012-03-14.n3 ,2012-03-14
http://purl.org/configurationontology ,https://lov.linkeddata.es/dataset/lov/vocabs/cold/versions/2013-02-26.n3 ,2013-02-26
http://advene.org/ns/cinelab/ld ,https://lov.linkeddata.es/dataset/lov/vocabs/cl/versions/2015-03-29.n3 ,2015-03-29
http://purl.org/ontology/prv/core# ,https://lov.linkeddata.es/dataset/lov/vocabs/pr/versions/2011-02-19.n3 ,2011-02-19
http://purl.org/spar/cito ,https://lov.linkeddata.es/dataset/lov/vocabs/cito/versions/2013-07-03.n3 ,2013-07-03
http://resource.geosciml.org/ontology/timescale/thors ,https://lov.linkeddata.es/dataset/lov/vocabs/thors/versions/2013-11-14.n3 ,2013-11-14
http://purl.org/linked-data/cube ,https://lov.linkeddata.es/dataset/lov/vocabs/qb/versions/2013-07-26.n3 ,2013-07-26
http://www.geonames.org/ontology ,https://lov.linkeddata.es/dataset/lov/vocabs/gn/versions/2012-10-29.n3 ,2012-10-29
http://creativecommons.org/ns ,https://lov.linkeddata.es/dataset/lov/vocabs/cc/versions/2008-03-03.n3 ,2008-03-03
http://dataid.dbpedia.org/ns/core# ,https://lov.linkeddata.es/dataset/lov/vocabs/dataid/versions/2016-09-14.n3 ,2016-09-14
http://bblfish.net/work/atom-owl/2006-06-06/ ,https://lov.linkeddata.es/dataset/lov/vocabs/awol/versions/2005-10-23.n3 ,2005-10-23
https://w3id.org/seo# ,https://lov.linkeddata.es/dataset/lov/vocabs/seo/versions/2018-03-28.n3 ,2018-03-28
http://lemon-model.net/lemon ,https://lov.linkeddata.es/dataset/lov/vocabs/lemon/versions/2012-10-26.n3 ,2012-10-26
http://purl.org/gen/0.1# ,https://lov.linkeddata.es/dataset/lov/vocabs/gen/versions/2015-01-11.n3 ,2015-01-11
http://purl.org/ontology/prv/core# ,https://lov.linkeddata.es/dataset/lov/vocabs/pr/versions/2010-09-26.n3 ,2010-09-26
http://www.w3.org/2002/07/owl ,https://lov.linkeddata.es/dataset/lov/vocabs/owl/versions/2009-11-15.n3 ,2009-11-15
https://saref.etsi.org/saref4ener/ ,https://lov.linkeddata.es/dataset/lov/vocabs/s4ee/versions/2015-09-04.n3 ,2015-09-04
http://ns.inria.fr/s4ac/v2 ,https://lov.linkeddata.es/dataset/lov/vocabs/s4ac/versions/2011-10-06.n3 ,2011-10-06
http://www.geonames.org/ontology ,https://lov.linkeddata.es/dataset/lov/vocabs/gn/versions/2006-10-30.n3 ,2006-10-30
https://vocab.eccenca.com/revision/ ,https://lov.linkeddata.es/dataset/lov/vocabs/eccrev/versions/2016-03-14.n3 ,2016-03-14
http://purl.org/theatre# ,https://lov.linkeddata.es/dataset/lov/vocabs/theatre/versions/2013-04-18.n3 ,2013-04-18
http://www.w3.org/ns/dqv ,https://lov.linkeddata.es/dataset/lov/vocabs/dqv/versions/2016-08-26.n3 ,2016-08-26
http://dati.camera.it/ocd/ ,https://lov.linkeddata.es/dataset/lov/vocabs/ocd/versions/2012-10-15.n3 ,2012-10-15
http://schema.org/ ,https://lov.linkeddata.es/dataset/lov/vocabs/schema/versions/2014-05-16.n3 ,2014-05-16
http://data.ign.fr/def/ignf ,https://lov.linkeddata.es/dataset/lov/vocabs/ignf/versions/2016-06-28.n3 ,2016-06-28
http://iflastandards.info/ns/isbd/elements/ ,https://lov.linkeddata.es/dataset/lov/vocabs/isbd/versions/2015-03-11.n3 ,2015-03-11
http://www.w3.org/2001/02pd/rec54# ,https://lov.linkeddata.es/dataset/lov/vocabs/rec54/versions/2014-06-12.n3 ,2014-06-12
http://purl.org/ontology/mo/ ,https://lov.linkeddata.es/dataset/lov/vocabs/mo/versions/2010-11-28.n3 ,2010-11-28
http://usefulinc.com/ns/doap# ,https://lov.linkeddata.es/dataset/lov/vocabs/doap/versions/2012-01-04.n3 ,2012-01-04
http://purl.org/spar/doco ,https://lov.linkeddata.es/dataset/lov/vocabs/doco/versions/2014-05-14.n3 ,2014-05-14
http://purl.org/net/opmv/ns# ,https://lov.linkeddata.es/dataset/lov/vocabs/opmv/versions/2010-10-06.n3 ,2010-10-06
http://spinrdf.org/spin ,https://lov.linkeddata.es/dataset/lov/vocabs/spin/versions/2014-08-28.n3 ,2014-08-28
http://purl.org/spar/doco ,https://lov.linkeddata.es/dataset/lov/vocabs/doco/versions/2015-07-03.n3 ,2015-07-03
http://purl.org/ontology/cco/core# ,https://lov.linkeddata.es/dataset/lov/vocabs/cco/versions/2010-09-16.n3 ,2010-09-16
http://purl.org/ontology/cco/core# ,https://lov.linkeddata.es/dataset/lov/vocabs/cco/versions/2010-09-26.n3 ,2010-09-26
http://purl.org/pav/ ,https://lov.linkeddata.es/dataset/lov/vocabs/pav/versions/2014-08-28.n3 ,2014-08-28
http://purl.org/hpi/patchr# ,https://lov.linkeddata.es/dataset/lov/vocabs/pat/versions/2014-06-26.n3 ,2014-06-26
http://purl.org/wai# ,https://lov.linkeddata.es/dataset/lov/vocabs/wai/versions/2010-10-11.n3 ,2010-10-11
http://www.ontologydesignpatterns.org/ont/lmm/LMM_L1.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/lmm1/versions/2008-11-16.n3 ,2008-11-16
http://www.w3.org/ns/org# ,https://lov.linkeddata.es/dataset/lov/vocabs/org/versions/2010-06-06.n3 ,2010-06-06
http://def.seegrid.csiro.au/isotc211/iso19115/2003/dataquality ,https://lov.linkeddata.es/dataset/lov/vocabs/dq/versions/2014-08-28.n3 ,2014-08-28
http://def.seegrid.csiro.au/isotc211/iso19115/2003/dataquality ,https://lov.linkeddata.es/dataset/lov/vocabs/dq/versions/2012-10-26.n3 ,2012-10-26
http://def.seegrid.csiro.au/isotc211/iso19115/2003/dataquality ,https://lov.linkeddata.es/dataset/lov/vocabs/dq/versions/2014-06-06.n3 ,2014-06-06
http://schema.mobivoc.org/ ,https://lov.linkeddata.es/dataset/lov/vocabs/mv/versions/2018-01-18.n3 ,2018-01-18
http://www.w3.org/ns/org# ,https://lov.linkeddata.es/dataset/lov/vocabs/org/versions/2014-01-25.n3 ,2014-01-25
http://www.w3.org/ns/org# ,https://lov.linkeddata.es/dataset/lov/vocabs/org/versions/2014-04-12.n3 ,2014-04-12
http://www.w3.org/ns/org# ,https://lov.linkeddata.es/dataset/lov/vocabs/org/versions/2013-02-15.n3 ,2013-02-15
http://rdf.geospecies.org/ont/geospecies ,https://lov.linkeddata.es/dataset/lov/vocabs/geosp/versions/2011-03-30.n3 ,2011-03-30
http://rdf.geospecies.org/ont/geospecies ,https://lov.linkeddata.es/dataset/lov/vocabs/geosp/versions/2012-10-02.n3 ,2012-10-02
http://www.w3.org/ns/sparql-service-description ,https://lov.linkeddata.es/dataset/lov/vocabs/sd/versions/2012-01-05.n3 ,2012-01-05
